id,station_name,short_name,total_docks,docks_in_service,status,lat,lng,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_8hcu_yrd4
1594041781399920506,Springfield Ave & 47th St,,9,9,In Service,41.8080713,-87.7212202,"{'type': 'Point', 'coordinates': [-87.7212202, 41.8080713]}",49,22248,54,563,8,56,14
a3a4b164-a135-11e9-9cda-0a87ae2ba916,Clinton St & Tilden St,13037,27,27,In Service,41.875885,-87.640795,"{'type': 'Point', 'coordinates': [-87.640795, 41.875885]}",48,14917,29,97,26,44,28
a3a51934-a135-11e9-9cda-0a87ae2ba916,Carpenter St & Huron St,13196,19,19,In Service,41.894556,-87.653449,"{'type': 'Point', 'coordinates': [-87.653449, 41.894556]}",41,22620,25,522,46,49,27
a3aaca0e-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Addison St,TA1309000050,19,19,In Service,41.946176,-87.673308,"{'type': 'Point', 'coordinates': [-87.673308, 41.946176]}",16,4449,57,239,18,22,47
0f9b826b-8885-4c25-96fd-9e2c2074c34e,Western Ave & 104th St,20123,14,14,In Service,41.7045871022,-87.6812034845,"{'type': 'Point', 'coordinates': [-87.681203484535, 41.704587102189]}",33,22212,71,609,42,13,19
1942494597574009470,Harding Ave & 31st St,24234,15,15,In Service,41.83672,-87.72303,"{'type': 'Point', 'coordinates': [-87.72303, 41.83672]}",14,21569,32,200,28,57,22
1942112671760511044,Monitor Ave & Division St,24199,15,15,In Service,41.90192,-87.77178,"{'type': 'Point', 'coordinates': [-87.77178, 41.90192]}",52,4299,26,671,7,5,29
1594046422462976738,Kedzie Ave & George St,,9,9,In Service,41.933886,-87.707262,"{'type': 'Point', 'coordinates': [-87.707262, 41.933886]}",15,21538,22,465,20,39,35
a3a84ab4-a135-11e9-9cda-0a87ae2ba916,Sangamon St & Washington Blvd,13409,15,15,In Service,41.883165,-87.6511,"{'type': 'Point', 'coordinates': [-87.6511, 41.883165]}",41,14917,29,63,46,44,27
a3a7f0ba-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Madison St,13134,15,15,In Service,41.88137,-87.67493,"{'type': 'Point', 'coordinates': [-87.67493, 41.88137]}",41,21184,29,90,46,28,27
1571105050820616196,Narragansett Ave & School St,,9,9,In Service,41.940128,-87.7864806,"{'type': 'Point', 'coordinates': [-87.7864806, 41.940128]}",39,22254,17,396,44,52,36
a3ad2322-a135-11e9-9cda-0a87ae2ba916,Wentworth Ave & 35th St,KA1503000005,15,15,In Service,41.830777,-87.632504,"{'type': 'Point', 'coordinates': [-87.632504, 41.830777]}",26,14924,35,296,48,37,7
a3b43eb7-a135-11e9-9cda-0a87ae2ba916,Western Ave & Fillmore St,644,11,11,In Service,41.868563,-87.686234,"{'type': 'Point', 'coordinates': [-87.686234, 41.868563]}",11,21184,29,756,23,28,28
a3a9acc5-a135-11e9-9cda-0a87ae2ba916,California Ave & North Ave,13258,11,11,In Service,41.910044,-87.697167,"{'type': 'Point', 'coordinates': [-87.697167, 41.910044]}",10,22535,25,301,49,4,26
a3aa692e-a135-11e9-9cda-0a87ae2ba916,Clarendon Ave & Gordon Ter,13379,15,15,In Service,41.9578665242,-87.6495051384,"{'type': 'Point', 'coordinates': [-87.649505138397, 41.957866524152]}",37,21186,31,636,39,53,46
a3b49122-a135-11e9-9cda-0a87ae2ba916,Sheridan Rd & Columbia Ave,660,15,15,In Service,42.004583,-87.661406,"{'type': 'Point', 'coordinates': [-87.661406, 42.004583]}",3,21853,10,47,5,9,49
a3b4963f-a135-11e9-9cda-0a87ae2ba916,Evanston Civic Center,661,15,15,In Service,42.057044,-87.686554,"{'type': 'Point', 'coordinates': [-87.686554, 42.057044]}",,26293,,,,,
1867227665093179888,Kenneth Ave & Lawrence Ave,23106,15,15,In Service,41.967943,-87.739983,"{'type': 'Point', 'coordinates': [-87.739983, 41.967943]}",20,21869,16,362,38,48,39
1594046388103238326,Sacramento Blvd & Polk St,,9,9,In Service,41.870959,-87.700259,"{'type': 'Point', 'coordinates': [-87.700259, 41.870959]}",11,21184,28,714,23,28,28
a3b1fa1c-a135-11e9-9cda-0a87ae2ba916,Hoyne Ave & 47th St,KA1504000091,11,11,In Service,41.808227,-87.67718,"{'type': 'Point', 'coordinates': [-87.67718, 41.808227]}",29,14924,59,788,3,37,12
1884621142190397936,Central Ave & Roscoe St,21396,15,15,In Service,41.942275,-87.76695,"{'type': 'Point', 'coordinates': [-87.76695, 41.942275]}",25,22254,15,342,44,52,30
a3a87b3f-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Sunnyside Ave,TA1307000156,15,15,In Service,41.963004,-87.684781,"{'type': 'Point', 'coordinates': [-87.684781, 41.963004]}",13,21849,6,667,18,20,47
1594046392398205624,Washtenaw Ave & Polk St,,9,9,In Service,41.8711028,-87.693683,"{'type': 'Point', 'coordinates': [-87.693683, 41.8711028]}",48,21184,28,38,23,28,28
a3ad8072-a135-11e9-9cda-0a87ae2ba916,University Ave & 57th St,KA1503000071,31,31,In Service,41.791478,-87.599861,"{'type': 'Point', 'coordinates': [-87.599861, 41.791478]}",32,22260,8,154,33,60,3
a3a73ef1-a135-11e9-9cda-0a87ae2ba916,State St & 19th St,SL-013,15,15,In Service,41.856594,-87.627542,"{'type': 'Point', 'coordinates': [-87.627542, 41.856594]}",12,21194,34,330,9,40,8
1931696364106218226,21st St & Pulaski Rd,21331,15,15,In Service,41.8534420759,-87.7246284974,"{'type': 'Point', 'coordinates': [-87.72462849737, 41.853442075882]}",36,21569,30,752,14,57,24
a3b43478-a135-11e9-9cda-0a87ae2ba916,Latrobe Ave & Chicago Ave,642,7,7,In Service,41.894745,-87.756895,"{'type': 'Point', 'coordinates': [-87.756895, 41.894745]}",11,22216,26,673,45,32,37
a3a965b2-a135-11e9-9cda-0a87ae2ba916,Hermitage Ave & Polk St,13080,15,15,In Service,41.871514,-87.669886,"{'type': 'Point', 'coordinates': [-87.669886, 41.871514]}",48,21184,29,5,46,28,27
a3a5f5e6-a135-11e9-9cda-0a87ae2ba916,Halsted St & 21st St,13162,11,11,In Service,41.8537798107,-87.6466029882,"{'type': 'Point', 'coordinates': [-87.646602988243, 41.853779810727]}",8,14920,33,250,48,43,25
a3a8855c-a135-11e9-9cda-0a87ae2ba916,Clarendon Ave & Junior Ter,13389,23,23,In Service,41.961004,-87.649603,"{'type': 'Point', 'coordinates': [-87.649603, 41.961004]}",37,21186,31,636,39,53,46
a3a7b936-a135-11e9-9cda-0a87ae2ba916,Prairie Ave & Garfield Blvd,TA1307000160,11,11,In Service,41.794853,-87.618691,"{'type': 'Point', 'coordinates': [-87.618691, 41.794853]}",12,21192,7,401,9,10,8
a3a5eb69-a135-11e9-9cda-0a87ae2ba916,Kingsbury St & Kinzie St,KA1503000043,31,31,In Service,41.8891768326,-87.6385057718,"{'type': 'Point', 'coordinates': [-87.6385057718, 41.88917683258]}",22,4446,37,652,36,55,42
a3b2f698-a135-11e9-9cda-0a87ae2ba916,Dodge Ave & Church St,600,15,15,In Service,42.048308,-87.698224,"{'type': 'Point', 'coordinates': [-87.698224, 42.048308]}",,26293,,,,,
a3a482fb-a135-11e9-9cda-0a87ae2ba916,Desplaines St & Kinzie St,TA1306000003,27,27,In Service,41.888716036,-87.6444478533,"{'type': 'Point', 'coordinates': [-87.6444478533, 41.888716036]}",41,4452,25,109,36,45,34
1879436840905128284,Francisco Ave & 85th St,23119,15,15,In Service,41.738902,-87.695518,"{'type': 'Point', 'coordinates': [-87.695518, 41.738902]}",6,4300,69,217,30,8,18
1962563227519515280,North Boundary Park,24150,15,15,In Service,42.01303,-87.70891,"{'type': 'Point', 'coordinates': [-87.70891, 42.01303]}",42,22528,20,359,27,12,50
1969204473221170122,Lavergne Ave & Lawrence Ave,24371,15,15,In Service,41.96775,-87.75259,"{'type': 'Point', 'coordinates': [-87.75259, 41.96775]}",20,21869,15,259,50,48,45
a3a4881d-a135-11e9-9cda-0a87ae2ba916,Clinton St & Roosevelt Rd,WL-008,15,15,In Service,41.8671177825,-87.6410879593,"{'type': 'Point', 'coordinates': [-87.6410879593, 41.8671177825]}",48,14917,29,97,48,44,28
a3a4e4e3-a135-11e9-9cda-0a87ae2ba916,Aberdeen St & Monroe St,13156,19,19,In Service,41.880419,-87.655519,"{'type': 'Point', 'coordinates': [-87.655519, 41.880419]}",48,14917,29,91,26,44,34
a3aa453c-a135-11e9-9cda-0a87ae2ba916,Western Ave & Division St,13241,23,23,In Service,41.902893,-87.687275,"{'type': 'Point', 'coordinates': [-87.687275, 41.902893]}",10,21560,25,542,41,4,26
a3a87631-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Leland Ave,TA1307000158,15,15,In Service,41.967081,-87.679076,"{'type': 'Point', 'coordinates': [-87.679076, 41.967081]}",13,21849,6,225,18,15,47
a3b25b6d-a135-11e9-9cda-0a87ae2ba916,Evans Ave & 75th St,570,7,7,In Service,41.75849,-87.60641,"{'type': 'Point', 'coordinates': [-87.60641, 41.75849]}",31,21546,67,496,32,61,4
a3aab0b6-a135-11e9-9cda-0a87ae2ba916,Clark St & Winnemac Ave,TA1309000035,19,19,In Service,41.9733476405,-87.6678554714,"{'type': 'Point', 'coordinates': [-87.667855471373, 41.973347640473]}",37,22616,31,633,18,15,47
a3b2767f-a135-11e9-9cda-0a87ae2ba916,Cottage Grove Ave & 78th St,575,11,11,In Service,41.753174,-87.605026,"{'type': 'Point', 'coordinates': [-87.605026, 41.753174]}",31,21546,67,497,35,61,10
a3af52bc-a135-11e9-9cda-0a87ae2ba916,Marine Dr & Ainslie St,KA1504000171,23,23,In Service,41.9716,-87.650154,"{'type': 'Point', 'coordinates': [-87.650154, 41.9716]}",40,22616,31,635,16,15,48
a3b20e8a-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & 50th St,16940,11,11,In Service,41.803023,-87.664699,"{'type': 'Point', 'coordinates': [-87.664699, 41.803023]}",19,14924,59,677,4,37,20
a3a5d3bb-a135-11e9-9cda-0a87ae2ba916,Blue Island Ave & 18th St,13135,15,15,In Service,41.857556,-87.661535,"{'type': 'Point', 'coordinates': [-87.661535, 41.857556]}",8,14920,33,365,26,43,25
1521679584953491780,Kedzie Ave & 104th St,,8,8,In Service,41.7037764,-87.7013952,"{'type': 'Point', 'coordinates': [-87.7013952, 41.7037764]}",33,4447,73,316,42,33,19
1561012887305957948,Lawndale Ave & 16th St,,9,9,In Service,41.8591606,-87.7176965,"{'type': 'Point', 'coordinates': [-87.7176965, 41.8591606]}",36,21569,30,33,14,57,24
a3a58495-a135-11e9-9cda-0a87ae2ba916,Sheffield Ave & Waveland Ave,TA1307000126,27,27,In Service,41.949399,-87.654529,"{'type': 'Point', 'coordinates': [-87.654529, 41.949399]}",38,21186,57,691,25,53,44
a3b0d6ec-a135-11e9-9cda-0a87ae2ba916,Clark St & Jarvis Ave,517,11,11,In Service,42.015963,-87.675005,"{'type': 'Point', 'coordinates': [-87.675005, 42.015963]}",3,21853,10,489,5,9,49
a3b241df-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & 66th St,16950,7,7,In Service,41.774074,-87.663815,"{'type': 'Point', 'coordinates': [-87.663815, 41.774074]}",17,22257,65,279,2,23,16
1594046400988140228,Rockwell St & Cermak Rd,,9,9,In Service,41.851644,-87.690621,"{'type': 'Point', 'coordinates': [-87.690621, 41.851644]}",11,14920,32,263,14,43,25
a3b0104c-a135-11e9-9cda-0a87ae2ba916,California Ave & Altgeld St,15646,15,15,In Service,41.92669,-87.697668,"{'type': 'Point', 'coordinates': [-87.697668, 41.92669]}",15,22535,23,548,41,1,1
a3af2c5f-a135-11e9-9cda-0a87ae2ba916,Broadway & Thorndale Ave,15575,19,19,In Service,41.9897425114,-87.6601406209,"{'type': 'Point', 'coordinates': [-87.6601406209, 41.98974251144]}",40,4451,76,13,16,14,48
1582242289567815208,Rockwell St & 63rd St,,6,6,In Service,41.7787905,-87.6885894,"{'type': 'Point', 'coordinates': [-87.6885894, 41.7787905]}",44,21867,64,319,2,58,16
a3a767b1-a135-11e9-9cda-0a87ae2ba916,Ogden Ave & Race Ave,13194,15,15,In Service,41.891795,-87.658751,"{'type': 'Point', 'coordinates': [-87.658751, 41.891795]}",41,22620,25,521,41,49,1
1962566331666471698,Oketo Ave & Addison St,21393,15,15,In Service,41.94496,-87.81189,"{'type': 'Point', 'coordinates': [-87.81189, 41.94496]}",39,22254,17,458,19,52,38
a3b42a3e-a135-11e9-9cda-0a87ae2ba916,Bernard St & Elston Ave,18016,11,11,In Service,41.949923,-87.713949,"{'type': 'Point', 'coordinates': [-87.713949, 41.949923]}",15,21538,16,325,12,39,35
a3a85eda-a135-11e9-9cda-0a87ae2ba916,Wolcott (Ravenswood) Ave & Montrose Ave,TA1307000144,15,15,In Service,41.961406,-87.676169,"{'type': 'Point', 'coordinates': [-87.676169, 41.961406]}",13,21186,46,622,18,53,47
a3aa4f80-a135-11e9-9cda-0a87ae2ba916,Southport Ave & Clybourn Ave,TA1309000030,15,15,In Service,41.9215759,-87.6664335,"{'type': 'Point', 'coordinates': [-87.6664335, 41.9215759]}",16,21190,68,210,11,16,32
1867616044298100822,Springfield Ave & North Ave,23191,15,15,In Service,41.910158,-87.723831,"{'type': 'Point', 'coordinates': [-87.723831, 41.910158]}",27,22535,24,391,49,1,26
a3a762a1-a135-11e9-9cda-0a87ae2ba916,Stave St & Armitage Ave,13266,11,11,In Service,41.917741,-87.691392,"{'type': 'Point', 'coordinates': [-87.691392, 41.917741]}",24,22535,23,294,41,1,1
a3aaf7bc-a135-11e9-9cda-0a87ae2ba916,Emerald Ave & 31st St,TA1309000055,11,11,In Service,41.838198,-87.645143,"{'type': 'Point', 'coordinates': [-87.645143, 41.838198]}",26,21194,58,688,48,40,7
a3ae78ab-a135-11e9-9cda-0a87ae2ba916,Warren Park East,RP-002,11,11,In Service,42.0045496219,-87.6806661451,"{'type': 'Point', 'coordinates': [-87.6806661451, 42.00454962194]}",42,22528,20,320,27,12,40
a3adb48a-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & Harrison St,KA1504000082,11,11,In Service,41.8735996746,-87.7048707493,"{'type': 'Point', 'coordinates': [-87.7048707493, 41.87359967462]}",36,21184,28,36,14,28,24
a3b10f66-a135-11e9-9cda-0a87ae2ba916,Cicero Ave & Lake St,16903,11,11,In Service,41.886841,-87.745261,"{'type': 'Point', 'coordinates': [-87.745261, 41.886841]}",11,22216,26,696,23,32,28
a3b128de-a135-11e9-9cda-0a87ae2ba916,Karlov Ave & Madison St,534,11,11,In Service,41.88085,-87.727907,"{'type': 'Point', 'coordinates': [-87.727907, 41.88085]}",11,21572,27,659,23,30,28
9e1fbaaa-e872-4505-ada6-5080e62bef77,Lincoln Park Conservatory,LP-,31,31,In Service,41.9239313114,-87.6358245313,"{'type': 'Point', 'coordinates': [-87.635824531317, 41.923931311366]}",51,21190,68,207,34,16,43
a3afaef3-a135-11e9-9cda-0a87ae2ba916,Avondale Ave & Irving Park Rd,15624,19,19,In Service,41.953393,-87.732002,"{'type': 'Point', 'coordinates': [-87.732002, 41.953393]}",25,22618,16,295,50,21,45
8759a858-d7eb-4382-b38f-2223c3f9e25d,Big Marsh Park,20232,15,15,In Service,41.6858770556,-87.5738239288,"{'type': 'Point', 'coordinates': [-87.573823928833, 41.685877055623]}",47,22250,48,174,47,25,6
a3a497b6-a135-11e9-9cda-0a87ae2ba916,Dayton St & North Ave,13058,19,19,In Service,41.9105780349,-87.6494219288,"{'type': 'Point', 'coordinates': [-87.6494219288, 41.9105780349]}",51,22620,37,108,11,49,2
a3a4fec3-a135-11e9-9cda-0a87ae2ba916,Racine Ave & Fullerton Ave,TA1306000026,19,19,In Service,41.925566,-87.658416,"{'type': 'Point', 'coordinates': [-87.658416, 41.925566]}",51,21190,68,795,34,16,43
a3a9a778-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & 13th St,13354,15,15,In Service,41.865234,-87.666507,"{'type': 'Point', 'coordinates': [-87.666507, 41.865234]}",48,14920,29,96,23,43,28
a3b0dc1f-a135-11e9-9cda-0a87ae2ba916,Conservatory Dr & Lake St,518,11,11,In Service,41.885502,-87.716866,"{'type': 'Point', 'coordinates': [-87.716866, 41.885502]}",11,21572,28,176,23,30,28
a3af8123-a135-11e9-9cda-0a87ae2ba916,Christiana Ave & Lawrence Ave,15615,15,15,In Service,41.9683544936,-87.7118306675,"{'type': 'Point', 'coordinates': [-87.7118306675, 41.96835449363]}",2,21849,14,118,20,20,33
1594046448232780548,California Ave & 29th St,,9,9,In Service,41.840222,-87.694129,"{'type': 'Point', 'coordinates': [-87.694129, 41.840222]}",29,14920,32,124,1,43,25
a3b13e66-a135-11e9-9cda-0a87ae2ba916,Cicero Ave & Flournoy St,16912,11,11,In Service,41.872131,-87.746619,"{'type': 'Point', 'coordinates': [-87.746619, 41.872131]}",36,22216,26,61,7,32,29
a3a640d1-a135-11e9-9cda-0a87ae2ba916,Fort Dearborn Dr & 31st St,TA1307000048,27,27,In Service,41.838556,-87.608218,"{'type': 'Point', 'coordinates': [-87.608218, 41.838556]}",1,21194,1,581,10,40,9
1436495105198659246,N Carpenter St & W Lake St,,6,6,In Service,41.885586,-87.6531893,"{'type': 'Point', 'coordinates': [-87.6531893, 41.885586]}",41,14917,29,63,46,44,27
1863873159929715228,Damen Ave & 81st St,23120,15,15,In Service,41.746534,-87.673055,"{'type': 'Point', 'coordinates': [-87.673055, 41.746534]}",6,21554,70,574,30,59,18
1936560098166245516,Richmond St & 59th St,21388,15,15,In Service,41.78649,-87.69733,"{'type': 'Point', 'coordinates': [-87.69733, 41.78649]}",49,21867,61,764,2,58,15
1967727360320698512,Western Ave & Lake St,24211,15,15,In Service,41.88481,-87.68668,"{'type': 'Point', 'coordinates': [-87.68668, 41.88481]}",41,21184,29,37,46,28,27
a3aa640c-a135-11e9-9cda-0a87ae2ba916,Leavitt St & Lawrence Ave,TA1309000015,19,19,In Service,41.968885,-87.684001,"{'type': 'Point', 'coordinates': [-87.684001, 41.968885]}",13,21849,6,54,18,20,47
a3a5de24-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Melrose St,TA1309000042,15,15,In Service,41.9406,-87.669435,"{'type': 'Point', 'coordinates': [-87.669435, 41.9406]}",16,4449,57,742,18,22,32
1594046409578074834,Francisco Ave & Bloomingdale Ave,,9,9,In Service,41.913959,-87.699368,"{'type': 'Point', 'coordinates': [-87.699368, 41.913959]}",15,22535,23,350,41,1,26
a3a434ce-a135-11e9-9cda-0a87ae2ba916,Federal St & Polk St,SL-008,19,19,In Service,41.8720776329,-87.6295437729,"{'type': 'Point', 'coordinates': [-87.6295437729, 41.87207763285]}",48,14913,38,12,10,35,9
a3aff616-a135-11e9-9cda-0a87ae2ba916,Kimball Ave & Belmont Ave,KA150400009X,15,15,In Service,41.9393939534,-87.7120676637,"{'type': 'Point', 'coordinates': [-87.71206766367, 41.939393953443]}",15,21538,22,138,12,39,35
a3a6f2a2-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Clybourn Ave,13271,15,15,In Service,41.931931,-87.677856,"{'type': 'Point', 'coordinates': [-87.677856, 41.931931]}",16,21190,68,743,40,16,32
a3a743ff-a135-11e9-9cda-0a87ae2ba916,MLK Jr Dr & Pershing Rd,13420,15,15,In Service,41.8246,-87.61678,"{'type': 'Point', 'coordinates': [-87.61678, 41.8246]}",1,4301,1,222,10,36,9
8a677aec-442b-47b8-aff7-50852e1d26c0,Kedzie Ave & 110th St,20204,11,11,In Service,41.6923947459,-87.7009606361,"{'type': 'Point', 'coordinates': [-87.700960636139, 41.692394745876]}",33,4447,73,369,42,33,19
a3a715ce-a135-11e9-9cda-0a87ae2ba916,Clinton St & 18th St,TA1307000044,15,15,In Service,41.85795,-87.640826,"{'type': 'Point', 'coordinates': [-87.640826, 41.85795]}",8,21194,33,126,26,40,25
a3a98429-a135-11e9-9cda-0a87ae2ba916,Lake Park Ave & 47th St,TA1308000035,15,15,In Service,41.809443,-87.591875,"{'type': 'Point', 'coordinates': [-87.591875, 41.809443]}",1,21192,5,400,10,10,9
1582242323927553626,Western Ave & 62nd St,,1,1,In Service,41.780985,-87.6834204,"{'type': 'Point', 'coordinates': [-87.6834204, 41.780985]}",44,22257,64,111,2,23,16
a3b2cd97-a135-11e9-9cda-0a87ae2ba916,Knox Ave & Montrose Ave,592,11,11,In Service,41.960631,-87.745359,"{'type': 'Point', 'coordinates': [-87.745359, 41.960631]}",20,22618,16,363,50,21,45
1594046362333434512,Damen Ave & 33rd St,,9,9,In Service,41.834108,-87.67559,"{'type': 'Point', 'coordinates': [-87.67559, 41.834108]}",26,14920,56,2,1,43,12
a3a7f5ea-a135-11e9-9cda-0a87ae2ba916,California Ave & Division St,13256,19,19,In Service,41.903029,-87.697474,"{'type': 'Point', 'coordinates': [-87.697474, 41.903029]}",10,22535,25,301,49,4,26
1436495115557663136,N Southport Ave & W Newport Ave,,8,8,In Service,41.944019,-87.663975,"{'type': 'Point', 'coordinates': [-87.663975, 41.944019]}",38,4449,57,239,25,22,44
a3a95142-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Waveland Ave,13253,15,15,In Service,41.948797,-87.675278,"{'type': 'Point', 'coordinates': [-87.675278, 41.948797]}",13,21186,46,644,18,53,47
1594046379513303720,Western Ave & Lake St,,6,6,In Service,41.884606,-87.685853,"{'type': 'Point', 'coordinates': [-87.685853, 41.884606]}",48,21184,29,37,46,28,27
2008158642964226604,Portage Park,24363,16,16,In Service,41.95607,-87.76472,"{'type': 'Point', 'coordinates': [-87.76472, 41.95607]}",25,22618,15,260,19,21,38
a3a48d5c-a135-11e9-9cda-0a87ae2ba916,Elston Ave & Cortland St,TA1305000039,23,23,In Service,41.9164334291,-87.6667463779,"{'type': 'Point', 'coordinates': [-87.666746377945, 41.916433429127]}",16,22620,23,209,40,49,32
a3ad523f-a135-11e9-9cda-0a87ae2ba916,Canal St & Taylor St,15550,15,15,In Service,41.870257,-87.639474,"{'type': 'Point', 'coordinates': [-87.639474, 41.870257]}",48,14917,29,97,26,44,28
1938034236347042306,Kostner Ave & 63rd St,21406,15,15,In Service,41.77875,-87.73246,"{'type': 'Point', 'coordinates': [-87.73246, 41.77875]}",23,21867,63,292,6,58,13
a3b29a90-a135-11e9-9cda-0a87ae2ba916,Phillips Ave & 83rd St,582,11,11,In Service,41.744531,-87.56506,"{'type': 'Point', 'coordinates': [-87.56506, 41.744531]}",43,21202,42,478,37,25,5
a3aa1b5b-a135-11e9-9cda-0a87ae2ba916,Paulina St & Montrose Ave,TA1309000021,15,15,In Service,41.961507,-87.671387,"{'type': 'Point', 'coordinates': [-87.671387, 41.961507]}",13,21186,57,651,18,53,47
a3ad9ad9-a135-11e9-9cda-0a87ae2ba916,Dorchester Ave & 63rd St,KA1503000046,11,11,In Service,41.7804056457,-87.5914159893,"{'type': 'Point', 'coordinates': [-87.5914159893, 41.7804056457]}",53,22260,9,134,4,60,20
a3b1ca28-a135-11e9-9cda-0a87ae2ba916,Central Ave & Madison St,16916,11,11,In Service,41.880121,-87.763238,"{'type': 'Point', 'coordinates': [-87.763238, 41.880121]}",52,22216,26,68,7,32,29
a3aaf2ac-a135-11e9-9cda-0a87ae2ba916,Calumet Ave & 18th St,13102,15,15,In Service,41.8576175529,-87.6194107533,"{'type': 'Point', 'coordinates': [-87.61941075325, 41.857617552938]}",48,21194,34,374,9,40,8
a3afd7ab-a135-11e9-9cda-0a87ae2ba916,Talman Ave & Addison St,15632,15,15,In Service,41.9466358306,-87.694614758,"{'type': 'Point', 'coordinates': [-87.694614758, 41.9466358306]}",13,21538,46,110,18,39,47
cec28069-2a36-48e1-bcec-2364b44834c4,Stewart Ave & 83rd St,20120,15,15,In Service,41.743717,-87.634088,"{'type': 'Point', 'coordinates': [-87.634088, 41.743717]}",18,21554,40,1,13,59,4
a3a41004-a135-11e9-9cda-0a87ae2ba916,Cannon Dr & Fullerton Ave,13124,15,15,In Service,41.9267559875,-87.6344287848,"{'type': 'Point', 'coordinates': [-87.6344287848, 41.9267559875]}",51,21190,68,101,34,16,43
a3aad940-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Blackhawk St,13224,15,15,In Service,41.907066,-87.667252,"{'type': 'Point', 'coordinates': [-87.667252, 41.907066]}",24,21560,25,483,11,49,1
a3b2fbb6-a135-11e9-9cda-0a87ae2ba916,Central St Metra,E006,15,15,In Service,42.063598,-87.69873,"{'type': 'Point', 'coordinates': [-87.69873, 42.063598]}",,26293,,,,,
1561012870126088746,Keeler Ave & Roosevelt Rd,,9,9,In Service,41.866402,-87.7300171,"{'type': 'Point', 'coordinates': [-87.7300171, 41.866402]}",36,21572,30,98,14,30,24
1594046426757944042,Western Ave & Berteau Ave,,6,6,In Service,41.95774,-87.688273,"{'type': 'Point', 'coordinates': [-87.688273, 41.95774]}",13,21538,46,623,18,39,47
a3a42fa7-a135-11e9-9cda-0a87ae2ba916,LaSalle St & Adams St,KA1503000034,15,15,In Service,41.8793443735,-87.6319852213,"{'type': 'Point', 'coordinates': [-87.6319852213, 41.87934437346]}",22,14912,38,92,36,29,34
a3b4590f-a135-11e9-9cda-0a87ae2ba916,Stewart Ave & 63rd St,649,11,11,In Service,41.779835,-87.634774,"{'type': 'Point', 'coordinates': [-87.634774, 41.779835]}",53,21559,66,435,4,11,20
a3b2d2b7-a135-11e9-9cda-0a87ae2ba916,Halsted St & 59th St,593,11,11,In Service,41.787539,-87.644874,"{'type': 'Point', 'coordinates': [-87.644874, 41.787539]}",53,21559,66,113,4,11,16
1943243414585123730,Campbell Ave & 51st St,21383,15,15,In Service,41.80094,-87.68676,"{'type': 'Point', 'coordinates': [-87.68676, 41.80094]}",49,22248,61,778,8,56,14
1929119555906179916,Marmora Ave & Irving Park Rd,23162,15,15,In Service,41.9531072,-87.7747326,"{'type': 'Point', 'coordinates': [-87.7747326, 41.9531072]}",25,22254,15,26,19,52,38
a3a99d47-a135-11e9-9cda-0a87ae2ba916,Michigan Ave & 18th St,13150,23,23,In Service,41.857926,-87.624336,"{'type': 'Point', 'coordinates': [-87.624336, 41.857926]}",48,21194,34,374,9,40,8
1594046456830870690,Troy St & Grace St,,9,9,In Service,41.950244,-87.706489,"{'type': 'Point', 'coordinates': [-87.706489, 41.950244]}",2,21538,16,372,20,39,33
a3af3bac-a135-11e9-9cda-0a87ae2ba916,Broadway & Ridge Ave,15578,15,15,In Service,41.9840446107,-87.6602738295,"{'type': 'Point', 'coordinates': [-87.6602738295, 41.9840446107]}",40,4451,76,539,16,14,48
1448642162257565290,S Aberdeen St & W 106th St,,3,3,In Service,41.701217,-87.649345,"{'type': 'Point', 'coordinates': [-87.649345, 41.701217]}",45,22212,72,595,22,13,21
1594046431052911340,Campbell Ave & Irving Park Rd,,9,9,In Service,41.953634,-87.690782,"{'type': 'Point', 'coordinates': [-87.690782, 41.953634]}",13,21538,46,110,18,39,47
1929516918167933834,California Ave & Touhy Ave,24151,11,11,In Service,42.0120368,-87.7004371,"{'type': 'Point', 'coordinates': [-87.7004371, 42.0120368]}",42,22528,20,32,27,12,50
a3b2e20c-a135-11e9-9cda-0a87ae2ba916,Benson Ave & Church St,596,15,15,In Service,42.048214,-87.683485,"{'type': 'Point', 'coordinates': [-87.683485, 42.048214]}",,26293,,,,,
a3a4ef26-a135-11e9-9cda-0a87ae2ba916,Milwaukee Ave & Grand Ave,13033,19,19,In Service,41.891578,-87.648384,"{'type': 'Point', 'coordinates': [-87.648384, 41.891578]}",41,22620,25,522,46,49,27
